O*NET-SOC CODE	Title	TASKS
47-2053.00	Pavimentadores de terrazo y afines	Pasa el rodillo sobre la superficie para incrustar lascas, pedazos o trozos en la superficie.
47-2053.00	Pavimentadores de terrazo y afines	Distribuye cartón para tejados sobre superficies de cimentación y distribuye el concreto sobre el cartón mediante una paleta para formar una base para el terrazzo.
47-2053.00	Pavimentadores de terrazo y afines	Crea superficies rugosas de concreto con una escoba.
47-2053.00	Pavimentadores de terrazo y afines	Distribuye, nivela y aplana concreto mediante rastrillo, pala mecánica, paleta manual o eléctrica, reglón eléctrico y rueda hidráulica.
47-2053.00	Pavimentadores de terrazo y afines	Limpia el área resquebrajada con cepillo de alambre, toca y examina la superficie para detectar si la superficie está áspera o irregular.
47-2053.00	Pavimentadores de terrazo y afines	Moja la superficie para prepararla para el encolado, llena hoyos y grietas con lechada o mortero y aplana utilizando una paleta.
47-2053.00	Pavimentadores de terrazo y afines	Moja la superficie de concreto y frota con piedra para aplanar la superficie y obtener el acabado indicado.
47-2053.00	Pavimentadores de terrazo y afines	Espolvorea lascas, pedazos o trozos de piedra o mármol de colores, acero en polvo o colorante en polvo sobre la superficie para dar el acabado indicado.
47-2053.00	Pavimentadores de terrazo y afines	Corta franjas metálicas separadoras y las presiona sobre la base de terrazzo de tal manera que los bordes superiores formen el diseño o patrón deseado.
47-2053.00	Pavimentadores de terrazo y afines	Aplica ácido muriático para limpiar superficies y enjuaga con agua.
47-2053.00	Pavimentadores de terrazo y afines	Mezcla cemento, arena y agua para elaborar concreto, lechada o mortero mediante el uso de azadón, paleta, cuchara, raspadora o máquina para mezclar concreto.
47-2053.00	Pavimentadores de terrazo y afines	Indica al chofer del camión dónde colocar el camión para facilitar el vaciado del concreto y dirige el conducto por donde sale el concreto hacia moldes o recipientes adonde se vacía el concreto.
47-2053.00	Pavimentadores de terrazo y afines	Fabrica moldes de madera y sujeta los moldes alrededor del área que se va a reparar mediante herramientas de mano.
47-2053.00	Pavimentadores de terrazo y afines	Corta áreas dañadas, perfora hoyos para reforzar varillas y coloca varillas de refuerzo para reparar concreto mediante sierra eléctrica y taladro.
47-2053.00	Pavimentadores de terrazo y afines	Moldea junturas de expansión y bordes con herramientas de cantear, máquina para ranurar y macho de fragua.
47-2061.00	Peones de la construcción	Controla bombas, compresores y generadores para proporcionar energía a las herramientas, maquinaria y equipos, o bien, para calentar o mover materiales como el asfalto.
47-2061.00	Peones de la construcción	Coloca, junta, alínea y sella piezas estructurales, como secciones de paredes de concreto y tubería.
47-2061.00	Peones de la construcción	Cava zanjas y nivela el terreno según las especificaciones de graduación, usando pico y pala.
47-2061.00	Peones de la construcción	dirige por medio de señas a operadores de equipos para facilitar la alineación, movimiento y ajuste de la maquinaria, equipos y materiales.
47-2061.00	Peones de la construcción	Construye y coloca moldes para vaciar el concreto y desmonta los moldes después de usarlos, mediante sierras, martillos, clavos o tornillos.
47-2061.00	Peones de la construcción	Rectifica, raspa, lija o pule superficies, como pisos de concreto, mármol, terrazo o madera, usando herramientas o máquinas abrasivas.
47-2061.00	Peones de la construcción	Levanta y desmonta andamios, apuntalamientos, plataformas y otras estructuras temporales.
47-2061.00	Peones de la construcción	Mezcla el concreto, usando una mezcladora portátil.
47-2061.00	Peones de la construcción	Carga y descarga camiones; arrastra y alza materiales.
47-2061.00	Peones de la construcción	Mide, marca y registra aberturas y distancias para determinar el área que se va a nivelar o para levantar estructuras de construcción.
47-2061.00	Peones de la construcción	Aplana y da el acabado al cemento o concreto recién vaciado, usando acabadoras de frota, alisadoras de cemento, herramientas para emparejar o aplanadoras mecánicas de cemento.
47-2061.00	Peones de la construcción	Aplica compuestos para calafatear, de manera manual o mediante una pistola de calafateo para sellar hendiduras.
47-2061.00	Peones de la construcción	Controla máquinas para bombear el concreto, lechada de cemento, cemento, arena, yeso o estuco a través de una pistola de pintar para su aplicación en techos y paredes.
47-2061.00	Peones de la construcción	Lubrica, limpia y repara maquinaria, equipos y herramientas.
47-2061.00	Peones de la construcción	Rocía materiales como agua, arena, vapor, vinilo, pintura o estuco mediante una manguera para limpiar, recubrir o sellar superficies.
47-2061.00	Peones de la construcción	Derriba edificios y recupera materiales útiles.
47-2061.00	Peones de la construcción	Mezcla ingredientes para elaborar compuestos, que se usan para cubrir o limpiar superficies.
47-2061.00	Peones de la construcción	Limpia el lugar de la construcción para eliminar posibles peligros.
47-2061.00	Peones de la construcción	Limpia, cepilla o rocía pintura, limpiadores u otros compuestos sobre superficies para limpiar o proteger.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Opera maquinaria o apisona de manera manual superficies para compactar terraplenes, moldes de cimentación y materiales elaborados para construir carreteras, de acuerdo con las especificaciones de nivelación.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Instala moldes y establece directrices para bordes de la banqueta, de acuerdo con especificaciones escritas, usando cuerda, pintura en aerosol y mezcla de concreto y agua.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Limpia, da mantenimiento y repara equipos, de acuerdo con las especificaciones, usando herramientas de mano para mecánica, o bien, informa a un supervisor sobre el desperfecto.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Llena tanques, tolvas o máquinas con materiales de pavimentación.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Instala en la máquina troqueles, cortadoras y extensiones para emparejar, usando herramientas de mano.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Conduce máquinas hacia el camión y conduce el camión para transportar la máquina dentro o fuera del lugar de trabajo.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Prende el quemador o enciende la unidad de calefacción de la máquina y regula la temperatura.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Controla la operación de la máquina y observa la distribución del material de pavimentación para ajustar la graduación de la máquina o el flujo de material.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Opera máquinas para tender, aplanar o reforzar con acero piedra, concreto o asfalto.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Opera máquinas para mezclar y rociar aglomerantes, impermeabilizantes y endurecedores.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Opera máquinas para limpiar o cortar juntas de expansión en el concreto o asfalto y para detectar grietas en el pavimento.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Enciende máquinas, acciona el embrague, empuja y mueve las palancas y gira el volante para controlar y dirigir la máquina, siguiendo moldes o directrices.
47-2071.00	Operadores de equipos de pavimentación, revestimiento y compactación	Conduce y opera máquinas revestidoras para comprimir revestimientos de concreto o asfalto.
47-2072.00	Operadores de martinete	Mueve las palancas de pies y manos para controlar el equipo de montacargas para colocar regletas de pilotes, alzar los pilotes en las regletas y colocar el martillo sobre los pilotes.
47-2072.00	Operadores de martinete	Mueve las palancas y gira las válvulas para activar el martinete o levantar y bajar el martinete de caída libre que coloca los pilotes a la profundidad requerida.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Enciende el motor, mueve el regulador, interruptores y palancas y presiona los pedales para operar máquinas, equipos y accesorios.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Maneja equipos en pasos sucesivos por el área de trabajo para obtener el resultado especificado, como nivelar el terreno, o bien, quitar, tirar o esparcir tierra y rocas.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Sujeta la cuchilla de la niveladora u otro accesorio al tractor, usando un enganche.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Engrasa, aceita y hace reparaciones menores a los tractores, usando pistola engrasadora, aceiteras y herramientas de mano.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Hace indicaciones al operador para guiar el movimiento de la máquina del tractor de arrastre.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Conecta al tractor mangueras hidráulicas, cinturones, articulaciones mecánicas o eje de la toma de fuerza.
47-2073.01	Operadores de aplanadoras, niveladoras y excavadoras	Alínea máquinas, cabezales portacuchillas o marcadores del calibrador de profundidad con referencia a postes o directrices en el suelo, o bien, coloca el equipo de acuerdo con las señales que hace el asistente con las manos.
47-2073.02	Ingenieros encargados del funcionamiento del equipo	Ajusta manubrios y presiona pedales para manejar máquinas y aparatos de control, como cuchillas, excavadoras, rascadoras y brazos oscilatorios.
47-2073.02	Ingenieros encargados del funcionamiento del equipo	Repara y da mantenimiento al equipo.
